EmailAddress,SubscriberKey,FirstName,LastName,Country,OptInDate,OptInSource,Interest,myNTOLevel,myNTOBalance,Gender,Birthday,StoreId,Newsletter,Promotion,Customer,PreferredName
whitney00@reed.net,a22a0253-9419-4093-a341-e6f3ee65c2c9,Peter,Hayes,Japan,4/9/2024 12:00:00 AM,Social Media,Cricket,Platinum,4860,Non-Binary,1/19/1997 12:00:00 AM,482,True,True,True,
calhounapril@gmail.com,9e32e2cf-dce3-4078-9dd6-9cf22ce5ffea,Peggy,Odom,South Africa,12/30/2021 12:00:00 AM,Mobile App,Golf,Bronze,7385,Non-Binary,4/9/1960 12:00:00 AM,483,False,True,False,
hhowell@hotmail.com,a2e943f7-9ef2-494c-983f-067727d2f0d9,James,Phillips,USA,4/3/2023 12:00:00 AM,Website,Soccer,Bronze,4078,Non-Binary,2/16/2004 12:00:00 AM,484,True,True,True,
lisagarcia@hotmail.com,e7ddeb5a-0d24-4bdb-97b8-913e07bc20d0,Shannon,Cohen,Australia,3/16/2024 12:00:00 AM,Referral,Golf,Platinum,366,Male,7/22/1995 12:00:00 AM,485,True,True,True,
kristinaromero@yahoo.com,70ae7b66-89f4-4c9a-9fc5-c2a87a360c62,Kayla,Schneider,France,8/4/2020 12:00:00 AM,Mobile App,Cycling,Silver,343,Female,10/10/1963 12:00:00 AM,486,True,False,True,
georgemark@howe.com,f43fe5bd-a22b-41c2-8c83-21cc459f43c5,Teresa,Coleman,France,10/6/2020 12:00:00 AM,Social Media,Cycling,Gold,282,Non-Binary,12/6/1989 12:00:00 AM,487,False,True,True,
bmeyers@hotmail.com,f0faa1c8-a2c2-483d-b662-74ae81ef91c2,Anita,Sweeney,UK,9/13/2024 12:00:00 AM,In-Store,Basketball,Platinum,3178,Non-Binary,5/28/1960 12:00:00 AM,488,False,True,False,
yhall@zavala.com,b1b6bc1a-74f7-4992-8431-33c36636ee05,Victoria,Terry,France,2/18/2025 12:00:00 AM,Website,Golf,Silver,2401,Non-Binary,2/4/1975 12:00:00 AM,489,False,True,False,
portereric@johnson.com,866e29fe-22d7-446b-864e-08e3c6936d6a,Savannah,Maxwell,Canada,8/18/2022 12:00:00 AM,Social Media,Gymnastics,Gold,7041,Non-Binary,11/29/1951 12:00:00 AM,490,True,False,True,
alexandersamuel@salazar-patterson.com,5f0455e3-a7f3-4f28-9cba-0733b0e63a82,Jason,Flynn,UK,7/17/2021 12:00:00 AM,Social Media,Tennis,Silver,4037,Female,9/5/2000 12:00:00 AM,491,False,False,False,
christy38@hotmail.com,6ae42ca3-f6c1-493e-b3c4-3a3a04854f12,Robert,Diaz,France,2/10/2023 12:00:00 AM,In-Store,Running,Bronze,2192,Female,12/6/1952 12:00:00 AM,492,False,False,True,
christensencory@hotmail.com,d9dce2c3-5ff5-4b5f-a685-02aaeab27442,Margaret,Johnson,France,6/16/2022 12:00:00 AM,In-Store,Tennis,Bronze,3379,Non-Binary,4/2/1994 12:00:00 AM,493,True,True,True,
gortiz@hotmail.com,3430d390-01bc-4a53-9e2e-0042b889971d,Stacy,Alexander,USA,1/19/2022 12:00:00 AM,Social Media,Cricket,Gold,362,Male,7/10/1981 12:00:00 AM,494,False,False,False,
nicholas03@hotmail.com,ff4ca29a-11b0-4850-8466-df607db5f440,Cheryl,Adams,Canada,9/19/2024 12:00:00 AM,Referral,Cricket,Bronze,2369,Male,9/18/1946 12:00:00 AM,495,False,True,True,
deborahevans@haynes-lawrence.com,41af940b-5802-40ff-a353-92db8b45a558,Jack,Rivera,Canada,12/25/2021 12:00:00 AM,In-Store,Golf,Silver,3976,Female,6/15/1968 12:00:00 AM,496,True,False,True,
jnguyen@kelly-baker.biz,5cf9fac8-c51c-4832-ab39-fbf8317e336c,Matthew,Bryant,France,8/2/2024 12:00:00 AM,Referral,Tennis,Bronze,5656,Non-Binary,3/13/1999 12:00:00 AM,497,True,True,True,
murphyandrew@hill.info,19b76137-9d18-4ca6-bc8e-d5df5b6f92a3,Amy,Garcia,France,4/22/2024 12:00:00 AM,Social Media,Swimming,Platinum,5412,Male,7/10/1962 12:00:00 AM,498,False,True,False,
shirleygilbert@gmail.com,d5bf3595-9cc1-4095-a39c-85215db045df,Maria,Malone,USA,12/1/2022 12:00:00 AM,In-Store,Running,Silver,3133,Non-Binary,2/10/1999 12:00:00 AM,499,False,True,False,
geraldquinn@gmail.com,895e41b6-ead4-4317-b17e-c18db9571eaa,Connie,Harding,Brazil,8/24/2021 12:00:00 AM,Social Media,Baseball,Platinum,8511,Female,3/11/1995 12:00:00 AM,500,False,True,True,
